Transaction_ID,Date,Day_Name,Brand,Units_Sold,Price_Per_Unit,Custome_ Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Total_sales
3503,2024-07-02,Tuesday,Vivo,3,44437.03,Monika Mehta,23,Hyderabad,Debit Card,5,Vivo Y51,133311.09
3504,2024-07-03,Wednesday,OnePlus,7,61208.84,Reena Das,56,Mumbai,Cash,3,OnePlus 9,428461.88
3505,2024-07-03,Wednesday,OnePlus,5,33889.3,Krishna Patel,35,Bangalore,Cash,5,OnePlus 9,169446.5
3506,2024-07-03,Wednesday,Vivo,1,28143.02,Rohan Sheth,26,Delhi,Cash,5,Vivo V20,28143.02
3507,2024-07-03,Wednesday,Xiaomi,3,57742.4,Navin Kaur,25,Coimbatore,UPI,5,Redmi Note 10,173227.2
3508,2024-07-04,Thursday,Vivo,5,30147.2,Arun Teja,42,Rajkot,UPI,4,Vivo S1,150736
3509,2024-07-04,Thursday,Vivo,7,10190.46,Sachin Kaur,48,Indore,Credit Card,2,Vivo S1,71333.22
3510,2024-07-04,Thursday,Vivo,3,67574.36,Rohan Patel,59,Ludhiana,UPI,2,Vivo S1,202723.08
3511,2024-07-05,Friday,Xiaomi,6,45527.39,Pooja Arora,21,Chennai,Credit Card,4,Mi 11,273164.34
3512,2024-07-05,Friday,Samsung,5,59171.08,Lata Shah,37,Rajkot,Debit Card,5,Galaxy A51,295855.4
3513,2024-07-05,Friday,Samsung,1,59518.09,Nikhil Luthra,45,Kanpur,Cash,2,Galaxy S21,59518.09
3514,2024-07-05,Friday,OnePlus,6,13984.63,Rajesh Siddiqui,57,Indore,UPI,4,OnePlus Nord,83907.78
3515,2024-07-06,Saturday,OnePlus,8,20251.61,Rajesh Nambiar,18,Hyderabad,Cash,2,OnePlus 9,162012.88
3516,2024-07-06,Saturday,Xiaomi,1,28667.24,Anita Mehta,57,Bhopal,Credit Card,5,Redmi 9,28667.24
3517,2024-07-06,Saturday,Apple,2,29241.96,Jyoti Jain,40,Delhi,UPI,2,iPhone SE,58483.92
3518,2024-07-07,Sunday,Samsung,4,49527.17,Vijay Rao,30,Delhi,UPI,5,Galaxy S21,198108.68
3519,2024-07-07,Sunday,OnePlus,2,47387.98,Ravi Siddiqui,33,Delhi,UPI,5,OnePlus 9,94775.96
3520,2024-07-07,Sunday,Samsung,9,39675.39,Vivek Sheth,43,Ranchi,UPI,2,Galaxy Note 20,357078.51
3521,2024-07-08,Monday,Xiaomi,8,22675.82,Manoj Luthra,48,Kolkata,Cash,2,Mi 11,181406.56
3522,2024-07-08,Monday,Xiaomi,8,32919.01,Vivek Prasad,18,Hyderabad,UPI,5,Mi 11,263352.08
3523,2024-07-08,Monday,Apple,4,42615.64,Bina Das,34,Madurai,Credit Card,2,iPhone SE,170462.56
3524,2024-07-09,Tuesday,Apple,5,38079.12,Bina Roy,33,Delhi,UPI,5,iPhone SE,190395.6
3525,2024-07-09,Tuesday,Xiaomi,4,17637.55,Prashant Arora,54,Mumbai,Credit Card,3,Redmi Note 10,70550.2
3526,2024-07-09,Tuesday,OnePlus,9,48970.63,Gita Rao,27,Madurai,Credit Card,3,OnePlus 9,440735.67
3527,2024-07-10,Wednesday,Samsung,2,14383.11,Anita Kumar,55,Mumbai,Cash,4,Galaxy Note 20,28766.22
3528,2024-07-10,Wednesday,Vivo,8,32691.68,Sneha Patel,48,Delhi,UPI,3,Vivo V20,261533.44
3529,2024-07-10,Wednesday,Apple,2,52601.76,Reena Arora,27,Bhopal,Credit Card,5,iPhone SE,105203.52
3530,2024-07-11,Thursday,Vivo,1,11201.41,Reena Das,51,Bangalore,UPI,3,Vivo V20,11201.41
3531,2024-07-11,Thursday,OnePlus,3,44198.97,Harish Pillai,23,Coimbatore,Cash,3,OnePlus 9,132596.91
3532,2024-07-11,Thursday,Apple,9,30071.26,Namita Patel,45,Chennai,Cash,5,iPhone 12,270641.34
3533,2024-07-11,Thursday,Vivo,3,10529.91,Radha Pathak,45,Delhi,UPI,5,Vivo V20,31589.73
3534,2024-07-12,Friday,OnePlus,9,21423,Neeta Ghosh,30,Rajkot,Credit Card,3,OnePlus 9,192807
3535,2024-07-12,Friday,Samsung,7,66456.77,Sumit Sharma,58,Delhi,Debit Card,4,Galaxy Note 20,465197.39
3536,2024-07-12,Friday,OnePlus,1,41268.93,Vivek Kaur,29,Ranchi,Debit Card,3,OnePlus 8T,41268.93
3537,2024-07-13,Saturday,Apple,5,69833.63,Rajesh Sheth,57,Kolkata,Cash,3,iPhone SE,349168.15
3538,2024-07-13,Saturday,Xiaomi,9,41489.01,Manoj Thakur,19,Vadodara,Credit Card,5,Mi 11,373401.09
3539,2024-07-13,Saturday,Samsung,3,42636.18,Yogesh Rao,25,Chennai,Debit Card,5,Galaxy S21,127908.54
3540,2024-07-13,Saturday,Vivo,9,33510.58,Aditya Jain,59,Delhi,Credit Card,4,Vivo Y51,301595.22
3541,2024-07-14,Sunday,Apple,5,28602.43,Yogesh Dutta,26,Lucknow,UPI,2,iPhone SE,143012.15
3542,2024-07-14,Sunday,Xiaomi,9,25092.73,Sneha Arora,25,Delhi,Cash,5,Mi 11,225834.57
3543,2024-07-14,Sunday,OnePlus,6,30605.24,Rajesh Desai,20,Kolkata,UPI,2,OnePlus Nord,183631.44
3544,2024-07-14,Sunday,Xiaomi,9,37591.06,Kiran Srivastava,26,Kolkata,UPI,4,Redmi 9,338319.54
3545,2024-07-15,Monday,Apple,7,21519.52,Sanjay Sheth,30,Ludhiana,UPI,3,iPhone SE,150636.64
3546,2024-07-15,Monday,Apple,7,23492.51,Ravi Bhattacharya,26,Rajkot,Credit Card,3,iPhone 12,164447.57
3547,2024-07-15,Monday,Xiaomi,8,26292.69,Manoj Kaur,48,Patna,Debit Card,2,Redmi 9,210341.52
3548,2024-07-16,Tuesday,OnePlus,7,36955.59,Ravi Gupta,42,Vadodara,UPI,4,OnePlus 8T,258689.13
3549,2024-07-16,Tuesday,Xiaomi,9,49168.8,Kavita Nair,25,Rajkot,Cash,4,Mi 11,442519.2
3550,2024-07-16,Tuesday,Apple,9,61368.77,Anita Kumar,48,Mumbai,Credit Card,5,iPhone 11,552318.93
3551,2024-07-17,Wednesday,Apple,6,27227.91,Anjali Desai,48,Delhi,Debit Card,2,iPhone SE,163367.46
3552,2024-07-17,Wednesday,Vivo,7,21023.7,Namita Goyal,34,Kolkata,UPI,5,Vivo S1,147165.9
3553,2024-07-17,Wednesday,Vivo,2,32730.85,Vivek Ghosh,36,Delhi,Cash,2,Vivo V20,65461.7
3554,2024-07-17,Wednesday,Samsung,9,63662.98,Meena Desai,20,Bhopal,UPI,5,Galaxy A51,572966.82
3555,2024-07-18,Thursday,Apple,1,10591.64,Lalita Sheth,47,Delhi,Debit Card,5,iPhone 11,10591.64
3556,2024-07-18,Thursday,Vivo,1,50672.12,Ramesh Sharma,27,Lucknow,Debit Card,4,Vivo V20,50672.12
3557,2024-07-18,Thursday,Xiaomi,3,38629.6,Monika Bhatnagar,46,Indore,UPI,4,Mi 11,115888.8
3558,2024-07-19,Friday,OnePlus,6,19662.77,Anjali Jain,57,Delhi,UPI,3,OnePlus 9,117976.62
3559,2024-07-19,Friday,Xiaomi,5,29261.29,Bhavana Mehta,35,Delhi,Credit Card,3,Redmi 9,146306.45
3560,2024-07-19,Friday,OnePlus,2,23497,Vijay Varma,29,Mumbai,Debit Card,4,OnePlus 9,46994
3561,2024-07-20,Saturday,Vivo,9,62669.93,Pooja Rao,40,Madurai,Debit Card,4,Vivo S1,564029.37
3562,2024-07-20,Saturday,Samsung,4,38912.4,Vivek Patel,28,Delhi,UPI,5,Galaxy A51,155649.6
3563,2024-07-20,Saturday,Xiaomi,4,43785.66,Aditya Nair,26,Delhi,Cash,3,Mi 11,175142.64
3564,2024-07-20,Saturday,Xiaomi,5,45621.26,Umesh Kulkarni,41,Mumbai,UPI,4,Redmi 9,228106.3
3565,2024-07-21,Sunday,Xiaomi,8,48377.03,Sunil Sheth,42,Mumbai,UPI,2,Redmi 9,387016.24
3566,2024-07-21,Sunday,OnePlus,4,39733.34,Harish Solanki,42,Kolkata,Debit Card,2,OnePlus Nord,158933.36
3567,2024-07-21,Sunday,Vivo,5,11072.41,Namita Das,26,Delhi,Credit Card,3,Vivo Y51,55362.05
3568,2024-07-21,Sunday,Xiaomi,4,30083.36,Vijay Rawat,29,Ranchi,UPI,2,Redmi 9,120333.44
3569,2024-07-22,Monday,Xiaomi,6,21032.39,Lalita Luthra,28,Mumbai,Cash,5,Mi 11,126194.34
3570,2024-07-22,Monday,Samsung,3,50808.57,Ayesha Patel,55,Delhi,Cash,3,Galaxy S21,152425.71
3571,2024-07-22,Monday,Samsung,8,13402.28,Meena Chatterjee,45,Jodhpur,UPI,4,Galaxy Note 20,107218.24
3572,2024-07-23,Tuesday,Vivo,6,43828.2,Deepika Kulkarni,25,Delhi,Cash,2,Vivo Y51,262969.2
3573,2024-07-23,Tuesday,Vivo,5,22637.9,Arun Teja,27,Hyderabad,Cash,5,Vivo S1,113189.5
3574,2024-07-23,Tuesday,Apple,2,66930.75,Sanjay Ghosh,42,Mumbai,UPI,4,iPhone 11,133861.5
3575,2024-07-23,Tuesday,Samsung,7,30132.46,Devendra Varma,53,Delhi,Cash,5,Galaxy S21,210927.22
3576,2024-07-24,Wednesday,Apple,2,29513.27,Yogesh Ahuja,26,Indore,Cash,5,iPhone 11,59026.54
3577,2024-07-24,Wednesday,OnePlus,1,65403.08,Mala Ghosh,58,Ranchi,UPI,2,OnePlus Nord,65403.08
3578,2024-07-24,Wednesday,Apple,7,35040.88,Priya Bhattacharya,25,Delhi,Debit Card,5,iPhone 12,245286.16
3579,2024-07-25,Thursday,Xiaomi,5,67771.74,Vivek Pathak,20,Delhi,Credit Card,5,Redmi 9,338858.7
3580,2024-07-25,Thursday,Apple,1,11450.22,Meena Verma,35,Bhopal,Credit Card,5,iPhone SE,11450.22
3581,2024-07-25,Thursday,Vivo,4,28380.67,Anita Mehta,52,Mumbai,Debit Card,5,Vivo Y51,113522.68
3582,2024-07-26,Friday,OnePlus,4,49971.58,Priya Prasad,34,Hyderabad,UPI,4,OnePlus Nord,199886.32
3583,2024-07-26,Friday,Xiaomi,7,63451.42,Kiran Joshi,53,Mumbai,Debit Card,4,Redmi Note 10,444159.94
3584,2024-07-26,Friday,Apple,9,25384.34,Radha Kaur,45,Delhi,Credit Card,5,iPhone 12,228459.06
3585,2024-07-27,Saturday,OnePlus,2,65828.66,Namita Patel,32,Lucknow,Credit Card,3,OnePlus 9,131657.32
3586,2024-07-27,Saturday,OnePlus,1,45647.29,Anjali Pathak,36,Vadodara,Credit Card,3,OnePlus 9,45647.29
3587,2024-07-27,Saturday,Xiaomi,2,58060.49,Ravi Bhattacharya,39,Lucknow,Credit Card,4,Mi 11,116120.98
3588,2024-07-27,Saturday,Apple,7,33832.44,Bhavana Bhatnagar,23,Delhi,UPI,3,iPhone 12,236827.08
3589,2024-07-28,Sunday,OnePlus,6,22730.82,Bina Jain,24,Hyderabad,Credit Card,4,OnePlus 8T,136384.92
3590,2024-07-28,Sunday,OnePlus,4,64674.12,Rohan Roy,26,Kolkata,Credit Card,2,OnePlus Nord,258696.48
3591,2024-07-28,Sunday,Samsung,1,65988.15,Mala Siddiqui,37,Delhi,UPI,4,Galaxy A51,65988.15
3592,2024-07-28,Sunday,OnePlus,1,39854.51,Prashant Arora,54,Delhi,Debit Card,2,OnePlus 8T,39854.51
3593,2024-07-29,Monday,Samsung,5,10389.7,Ayesha Rathod,28,Ranchi,UPI,5,Galaxy A51,51948.5
3594,2024-07-29,Monday,Apple,1,16586.98,Sunil Menon,19,Bhopal,Credit Card,3,iPhone SE,16586.98
3595,2024-07-29,Monday,Apple,7,44381.68,Kiran Malhotra,39,Delhi,Cash,5,iPhone 12,310671.76
3596,2024-07-29,Monday,Apple,1,11426.6,Sachin Singh,53,Kanpur,UPI,5,iPhone SE,11426.6
3597,2024-07-30,Tuesday,Vivo,1,33814.72,Anjali Chatterjee,22,Chennai,UPI,5,Vivo S1,33814.72
3598,2024-07-30,Tuesday,Apple,2,28202.2,Yogesh Patel,24,Mumbai,Debit Card,5,iPhone 11,56404.4
3599,2024-07-30,Tuesday,OnePlus,3,52860.9,Ravi Kulkarni,23,Coimbatore,Credit Card,4,OnePlus 9,158582.7
3600,2024-07-30,Tuesday,Xiaomi,1,13334.72,Pooja Arora,39,Vadodara,Cash,4,Redmi 9,13334.72
3601,2024-07-31,Wednesday,Samsung,9,39323.88,Radha Sharma,27,Delhi,UPI,3,Galaxy A51,353914.92
3602,2024-07-31,Wednesday,Vivo,8,44746.86,Bhavana Desai,57,Hyderabad,UPI,5,Vivo Y51,357974.88
3603,2024-07-31,Wednesday,Apple,5,47037.46,Anjali Nambiar,37,Delhi,UPI,5,iPhone SE,235187.3
3604,2024-07-31,Wednesday,Apple,2,34309.46,Neeta Desai,45,Mumbai,Cash,5,iPhone 12,68618.92
3605,2024-08-01,Thursday,Xiaomi,5,28262.07,Anita Luthra,40,Delhi,UPI,5,Redmi Note 10,141310.35
3606,2024-08-01,Thursday,Xiaomi,6,50949.58,Reena Mehta,52,Rajkot,UPI,3,Redmi Note 10,305697.48
3607,2024-08-01,Thursday,Vivo,1,60854.14,Lalita Bhatnagar,18,Mumbai,Cash,4,Vivo Y51,60854.14
3608,2024-08-02,Friday,Samsung,4,51617.06,Kavita Teja,46,Bangalore,UPI,5,Galaxy S21,206468.24
3609,2024-08-02,Friday,Apple,9,65926.14,Lata Chaudhary,26,Kanpur,Cash,3,iPhone 12,593335.26
3610,2024-08-02,Friday,Vivo,2,53035.81,Pooja Pathak,26,Mumbai,Debit Card,5,Vivo V20,106071.62
3611,2024-08-03,Saturday,OnePlus,5,55877.12,Navin Kapoor,39,Kanpur,Cash,5,OnePlus 9,279385.6
3612,2024-08-03,Saturday,OnePlus,1,20074.19,Anita Kumar,19,Mumbai,Debit Card,4,OnePlus 9,20074.19
3613,2024-08-03,Saturday,Vivo,4,35172.38,Reena Menon,33,Bhopal,Cash,4,Vivo V20,140689.52
3614,2024-08-04,Sunday,Apple,4,39103.32,Tapan Luthra,57,Delhi,Credit Card,3,iPhone 11,156413.28
3615,2024-08-04,Sunday,Vivo,6,25377.59,Devendra Menon,23,Kanpur,UPI,2,Vivo V20,152265.54
3616,2024-08-04,Sunday,Apple,9,41712.39,Umesh Nair,30,Ranchi,Debit Card,3,iPhone SE,375411.51
3617,2024-08-05,Monday,Xiaomi,3,27447.52,Anand Thakur,50,Delhi,UPI,3,Mi 11,82342.56
3618,2024-08-05,Monday,Vivo,9,51250.13,Anand Siddiqui,36,Delhi,UPI,2,Vivo S1,461251.17
3619,2024-08-05,Monday,Apple,6,38217.31,Prashant Mishra,32,Rajkot,Cash,5,iPhone SE,229303.86
3620,2024-08-05,Monday,Vivo,7,37528.42,Amit Chatterjee,50,Indore,Credit Card,5,Vivo V20,262698.94
3621,2024-08-06,Tuesday,Vivo,2,69018.55,Kunal Malhotra,27,Delhi,Cash,2,Vivo S1,138037.1
3622,2024-08-06,Tuesday,Apple,6,33546.69,Bina Nair,18,Mumbai,UPI,5,iPhone SE,201280.14
3623,2024-08-06,Tuesday,Apple,6,31737.73,Priyanka Joshi,29,Delhi,Cash,5,iPhone SE,190426.38
3624,2024-08-07,Wednesday,Samsung,2,29116.26,Kunal Chaudhary,46,Mumbai,Debit Card,2,Galaxy S21,58232.52
3625,2024-08-07,Wednesday,Vivo,2,63684.95,Meena Rathod,34,Rajkot,Credit Card,4,Vivo V20,127369.9
3626,2024-08-07,Wednesday,OnePlus,2,39803.43,Arun Kumar,21,Hyderabad,UPI,3,OnePlus 9,79606.86
3627,2024-08-07,Wednesday,Vivo,1,46000.87,Prashant Teja,46,Bangalore,Cash,2,Vivo Y51,46000.87
3628,2024-08-08,Thursday,Vivo,5,20849.11,Rohan Shah,24,Jodhpur,Debit Card,2,Vivo V20,104245.55
3629,2024-08-08,Thursday,Apple,8,42456.54,Ayesha Patel,30,Mumbai,Credit Card,5,iPhone 12,339652.32
3630,2024-08-08,Thursday,Vivo,2,26478.89,Vijay Varma,22,Ludhiana,Cash,4,Vivo S1,52957.78
3631,2024-08-09,Friday,Vivo,5,53838.22,Anita Bhattacharya,23,Delhi,Cash,2,Vivo V20,269191.1
3632,2024-08-09,Friday,OnePlus,8,59951.7,Lalita Alva,51,Madurai,UPI,4,OnePlus Nord,479613.6
3633,2024-08-09,Friday,Apple,5,52888.64,Yogesh Menon,24,Madurai,Debit Card,5,iPhone 12,264443.2
3634,2024-08-09,Friday,Vivo,2,53814.65,Kunal Patel,45,Kolkata,Credit Card,2,Vivo V20,107629.3
3635,2024-08-10,Saturday,Xiaomi,3,40748.48,Aditya Nair,27,Rajkot,Cash,4,Redmi Note 10,122245.44
3636,2024-08-10,Saturday,Samsung,6,52727.08,Amit Ahuja,21,Indore,Credit Card,3,Galaxy S21,316362.48
3637,2024-08-10,Saturday,OnePlus,5,35361.22,Tanuja Gupta,20,Mumbai,Debit Card,5,OnePlus 9,176806.1
3638,2024-08-10,Saturday,Vivo,4,49089.35,Rohan Goyal,42,Mumbai,UPI,4,Vivo V20,196357.4
3639,2024-08-11,Sunday,Xiaomi,4,25542.35,Anita Kulkarni,40,Gorakhpur,UPI,5,Redmi Note 10,102169.4
3640,2024-08-11,Sunday,Vivo,5,14185.42,Manoj Iyer,44,Bangalore,UPI,2,Vivo S1,70927.1
3641,2024-08-11,Sunday,Vivo,2,34808.4,Kavita Goyal,31,Vadodara,Credit Card,2,Vivo Y51,69616.8
3642,2024-08-12,Monday,Apple,9,37706.69,Nikhil Chaudhary,55,Delhi,Credit Card,5,iPhone 11,339360.21
3643,2024-08-12,Monday,Apple,2,25384.43,Sunil Kumar,49,Mumbai,Cash,5,iPhone 12,50768.86
3644,2024-08-12,Monday,Apple,2,53662.57,Umesh Srivastava,40,Delhi,Debit Card,3,iPhone 11,107325.14
3645,2024-08-13,Tuesday,Xiaomi,9,14413.03,Isha Nair,57,Mumbai,Debit Card,3,Redmi 9,129717.27
3646,2024-08-13,Tuesday,Vivo,3,23364.9,Neeta Arora,54,Mumbai,Debit Card,4,Vivo S1,70094.7
3647,2024-08-13,Tuesday,Samsung,7,54913.88,Lalita Shah,20,Bangalore,Credit Card,3,Galaxy A51,384397.16
3648,2024-08-14,Wednesday,OnePlus,4,36227.46,Anand Thakur,52,Bhopal,UPI,5,OnePlus 8T,144909.84
3649,2024-08-14,Wednesday,Apple,6,52317.02,Vinod Pathak,30,Delhi,Debit Card,2,iPhone 11,313902.12
3650,2024-08-14,Wednesday,Apple,4,44049.15,Ravi Siddiqui,51,Coimbatore,Cash,5,iPhone 11,176196.6
3651,2024-08-15,Thursday,Vivo,7,67042.76,Lata Verma,41,Mumbai,Credit Card,5,Vivo V20,469299.32
3652,2024-08-15,Thursday,Vivo,1,45867.75,Anand Mehta,18,Rajkot,UPI,2,Vivo S1,45867.75
3653,2024-08-15,Thursday,Xiaomi,3,10892.14,Meena Sheth,29,Delhi,Debit Card,5,Redmi 9,32676.42
3654,2024-08-15,Thursday,Xiaomi,3,31172.64,Devendra Yadav,25,Delhi,UPI,3,Redmi Note 10,93517.92
3655,2024-08-16,Friday,Apple,1,18583.64,Vivek Srivastava,36,Delhi,Cash,4,iPhone 11,18583.64
3656,2024-08-16,Friday,Vivo,6,65478.02,Bhavana Kapoor,26,Gorakhpur,Debit Card,4,Vivo S1,392868.12
3657,2024-08-16,Friday,Samsung,9,16240.75,Tapan Ahuja,45,Mumbai,Debit Card,5,Galaxy Note 20,146166.75
3658,2024-08-17,Saturday,OnePlus,8,33262.4,Lalita Shah,31,Madurai,UPI,2,OnePlus 9,266099.2
3659,2024-08-17,Saturday,Vivo,7,23565.95,Rohan Sheth,44,Indore,Credit Card,5,Vivo Y51,164961.65
3660,2024-08-17,Saturday,Vivo,8,60803.32,Ravi Kaur,35,Jodhpur,UPI,5,Vivo V20,486426.56
3661,2024-08-18,Sunday,Xiaomi,6,28513.99,Pooja Deshmukh,59,Delhi,Cash,5,Mi 11,171083.94
3662,2024-08-18,Sunday,OnePlus,9,69513.61,Sneha Reddy,58,Delhi,UPI,5,OnePlus 9,625622.49
3663,2024-08-18,Sunday,Apple,3,12317,Aditya Joshi,23,Mumbai,UPI,4,iPhone SE,36951
3664,2024-08-18,Sunday,Vivo,9,17696.61,Lata Shah,50,Ranchi,Debit Card,4,Vivo V20,159269.49
3665,2024-08-19,Monday,Apple,4,23478.33,Priya Varma,54,Bangalore,Credit Card,5,iPhone 11,93913.32
3666,2024-08-19,Monday,Vivo,7,58666.36,Deepika Deshmukh,59,Hyderabad,Credit Card,2,Vivo S1,410664.52
3667,2024-08-19,Monday,Apple,9,62711.03,Umesh Kaur,42,Delhi,Credit Card,5,iPhone 11,564399.27
3668,2024-08-20,Tuesday,OnePlus,2,14287.08,Sachin Sheth,30,Mumbai,Credit Card,3,OnePlus 8T,28574.16
3669,2024-08-20,Tuesday,Xiaomi,2,11947.61,Umesh Ghosh,40,Vadodara,UPI,4,Redmi Note 10,23895.22
3670,2024-08-20,Tuesday,OnePlus,9,54673.41,Sumit Rathod,53,Delhi,Debit Card,4,OnePlus 9,492060.69
3671,2024-08-21,Wednesday,Samsung,3,18001.12,Vijay Varma,50,Vadodara,Debit Card,4,Galaxy Note 20,54003.36
3672,2024-08-21,Wednesday,Xiaomi,9,17979.92,Priyanka Roy,38,Mumbai,Credit Card,2,Redmi Note 10,161819.28
3673,2024-08-21,Wednesday,OnePlus,5,11341.99,Manoj Mehta,51,Patna,UPI,5,OnePlus 8T,56709.95
3674,2024-08-22,Thursday,Samsung,6,12988.47,Pooja Rao,53,Mumbai,Credit Card,2,Galaxy S21,77930.82
3675,2024-08-22,Thursday,Vivo,2,25820.53,Tanuja Ahuja,34,Gorakhpur,Credit Card,4,Vivo V20,51641.06
3676,2024-08-22,Thursday,Vivo,8,13900.33,Bhavana Srivastava,27,Coimbatore,Debit Card,5,Vivo Y51,111202.64
3677,2024-08-23,Friday,Apple,9,32132.75,Gita Bhattacharya,40,Delhi,Debit Card,4,iPhone SE,289194.75
3678,2024-08-23,Friday,Xiaomi,2,59966.5,Umesh Patel,19,Ludhiana,Credit Card,5,Redmi Note 10,119933
3679,2024-08-23,Friday,Vivo,6,29579.22,Arun Shah,52,Patna,UPI,5,Vivo Y51,177475.32
3680,2024-08-24,Saturday,Xiaomi,6,53670.05,Kunal Deshmukh,31,Kanpur,Credit Card,4,Redmi 9,322020.3
3681,2024-08-24,Saturday,Vivo,8,15634.6,Rohan Pathak,58,Delhi,Debit Card,4,Vivo V20,125076.8
3682,2024-08-24,Saturday,Apple,5,49562.51,Radha Bhatnagar,19,Bangalore,Debit Card,5,iPhone 12,247812.55
3683,2024-08-24,Saturday,OnePlus,9,29004.83,Rajesh Desai,36,Mumbai,UPI,2,OnePlus 8T,261043.47
3684,2024-08-25,Sunday,Apple,1,54985.17,Nikhil Bhattacharya,33,Hyderabad,Credit Card,2,iPhone 12,54985.17
3685,2024-08-25,Sunday,Samsung,9,18175.12,Rohan Deshmukh,42,Mumbai,Credit Card,2,Galaxy Note 20,163576.08
3686,2024-08-25,Sunday,Vivo,7,63873,Anand Thakur,18,Patna,Cash,3,Vivo Y51,447111
3687,2024-08-26,Monday,Samsung,4,24554.63,Sneha Teja,19,Delhi,Credit Card,5,Galaxy S21,98218.52
3688,2024-08-26,Monday,Samsung,3,31188.27,Rajesh Mathur,44,Delhi,UPI,3,Galaxy A51,93564.81
3689,2024-08-26,Monday,Xiaomi,6,67010.84,Amit Pillai,19,Delhi,Debit Card,3,Redmi Note 10,402065.04
3690,2024-08-27,Tuesday,Vivo,1,44708.94,Pankaj Varma,47,Mumbai,Cash,5,Vivo S1,44708.94
3691,2024-08-27,Tuesday,Samsung,3,31946.29,Pankaj Pathak,27,Patna,UPI,3,Galaxy S21,95838.87
3692,2024-08-27,Tuesday,OnePlus,2,66976.13,Anand Reddy,36,Ludhiana,UPI,5,OnePlus Nord,133952.26
3693,2024-08-28,Wednesday,Samsung,9,29744.65,Rohan Kapoor,59,Coimbatore,Cash,5,Galaxy S21,267701.85
3694,2024-08-28,Wednesday,OnePlus,3,15692.24,Tanuja Bhattacharya,33,Delhi,Credit Card,5,OnePlus Nord,47076.72
3695,2024-08-28,Wednesday,Xiaomi,2,69810.93,Aditya Deshmukh,30,Chennai,Cash,5,Redmi 9,139621.86
3696,2024-08-29,Thursday,Samsung,4,26070.7,Shruti Menon,25,Mumbai,UPI,5,Galaxy S21,104282.8
3697,2024-08-29,Thursday,Apple,2,61075.47,Sumit Joshi,48,Mumbai,Credit Card,5,iPhone 12,122150.94
3698,2024-08-29,Thursday,Xiaomi,1,19932.45,Namita Desai,42,Mumbai,Debit Card,2,Mi 11,19932.45
3699,2024-08-30,Friday,OnePlus,6,53881.24,Ravi Thakur,56,Gorakhpur,Cash,5,OnePlus Nord,323287.44
3700,2024-08-30,Friday,Xiaomi,8,41466.96,Nikhil Menon,38,Indore,UPI,4,Redmi Note 10,331735.68
3701,2024-08-30,Friday,Samsung,2,68854.39,Arun Gupta,55,Delhi,Credit Card,5,Galaxy Note 20,137708.78
3702,2024-08-30,Friday,Vivo,9,43169.82,Lalita Alva,58,Delhi,UPI,5,Vivo V20,388528.38
3703,2024-08-31,Saturday,Vivo,3,11500.91,Pankaj Deshmukh,46,Vadodara,Credit Card,5,Vivo S1,34502.73
3704,2024-08-31,Saturday,OnePlus,8,46232.68,Kavita Desai,23,Bhopal,Credit Card,5,OnePlus 9,369861.44
3705,2024-08-31,Saturday,OnePlus,8,18718.99,Anjali Gupta,35,Delhi,Cash,5,OnePlus 9,149751.92
3706,2024-09-01,Sunday,Vivo,3,57912.45,Anita Bhattacharya,52,Delhi,Debit Card,5,Vivo Y51,173737.35
3707,2024-09-01,Sunday,OnePlus,3,61394.09,Bhavana Luthra,44,Bhopal,Credit Card,5,OnePlus 9,184182.27
3708,2024-09-01,Sunday,Xiaomi,6,38925.61,Meena Kulkarni,22,Mumbai,UPI,5,Mi 11,233553.66
3709,2024-09-01,Sunday,Apple,1,56993.29,Rohan Rao,24,Delhi,Credit Card,4,iPhone SE,56993.29
3710,2024-09-02,Monday,Apple,4,18706.64,Jyoti Sheth,27,Delhi,Debit Card,3,iPhone SE,74826.56
3711,2024-09-02,Monday,Xiaomi,1,39524.69,Isha Kaur,27,Mumbai,UPI,4,Redmi Note 10,39524.69
3712,2024-09-02,Monday,Apple,3,33636.66,Pooja Sharma,45,Bhopal,Credit Card,4,iPhone 11,100909.98
3713,2024-09-02,Monday,Samsung,9,46679.04,Meena Menon,53,Vadodara,Credit Card,5,Galaxy A51,420111.36
3714,2024-09-03,Tuesday,Xiaomi,5,12668.63,Tapan Chatterjee,27,Ranchi,Cash,4,Redmi Note 10,63343.15
3715,2024-09-03,Tuesday,OnePlus,5,55127.37,Mala Thakur,52,Madurai,Debit Card,5,OnePlus 9,275636.85
3716,2024-09-03,Tuesday,Xiaomi,4,14747.76,Anjali Roy,52,Indore,Credit Card,2,Redmi Note 10,58991.04
3717,2024-09-04,Wednesday,Vivo,3,49388.29,Pooja Rao,54,Jodhpur,Debit Card,5,Vivo V20,148164.87
3718,2024-09-04,Wednesday,OnePlus,5,11107.43,Meena Yadav,37,Ranchi,Credit Card,3,OnePlus 9,55537.15
3719,2024-09-04,Wednesday,Vivo,4,59913.28,Ayesha Rathod,30,Kanpur,UPI,2,Vivo Y51,239653.12
3720,2024-09-05,Thursday,OnePlus,8,20481.98,Deepika Menon,28,Mumbai,Debit Card,5,OnePlus 9,163855.84
3721,2024-09-05,Thursday,Apple,4,40929.85,Deepika Pathak,36,Delhi,UPI,5,iPhone 12,163719.4
